Date,EUR,INR,ISK,JPY,KRW,NOK
05-12-2014,0.006059244,-0.001335816,0.003813921,0.003017305,0.001163812,0.001701591
05-13-2014,0.000288932,-0.007210562,0.002299073,0.002792917,0.000127061,0.002021534
05-14-2014,0.003433268,-0.001852894,-0.001325741,0.000459883,-0.000615891,-0.000299166
05-15-2014,-0.000768028,0.001516317,-0.002656776,-0.004087299,0.005013827,0.000924253
05-16-2014,0.000260647,-0.001179146,-0.002930556,-0.003108505,0.000486386,0.003972824
05-19-2014,0.000959693,-0.013063227,-0.001245875,0.00042355,-0.028018591,-0.00239158
05-20-2014,-0.000767681,-0.003284092,0.000890067,-0.000413708,0.021637916,4.04686E-05
05-21-2014,0.000712866,0.003676758,0.000533639,-0.002347571,0.003088085,0.003448985
05-22-2014,0.001629457,0.001790725,8.89343E-05,0.001559063,0.001062962,-0.000823712
05-23-2014,0.001995545,-0.007010613,0.002929837,0.003395933,-0.001921989,-0.000270796
05-26-2014,0.001882546,0.002433599,0.001417399,0.001933951,0.000732168,0.003181009
05-27-2014,-0.001650447,0.003929346,-0.000797024,-0.000667147,-0.000585667,-0.001134194
05-28-2014,0.001050599,0.006593661,-0.001418601,0.00081424,0.00024408,-0.000727165
05-29-2014,0.003199567,-0.003529308,0,-0.002424994,-0.003402942,0.002186615
05-30-2014,-0.000815938,0.001189162,0,-9.83239E-05,-0.002314407,-0.000103936
06-02-2014,-0.001729268,0.004877694,0.003631089,0.001532427,0.001628491,0.001979638
06-03-2014,0.00213732,-0.000473181,-0.000265302,0.005325609,0.003131743,0.002514947
06-04-2014,-0.001619588,0.002363651,8.84389E-05,0.00117099,-0.001075462,0.001294276
06-05-2014,0.001238744,-0.000674781,-0.000265269,0.001374119,0.003603011,0.000148334
06-06-2014,-0.004239865,-0.001638196,-0.001770355,-0.002515827,-0.006443748,-0.003934133
06-09-2014,0.001392549,8.45256E-05,0.001770355,0.000556419,-0.000392488,-0.005476046
06-10-2014,0.003690418,0.000506953,0.005556278,0,-0.00217117,0.004049527
06-11-2014,0.003812268,-0.001318532,0.00359953,-0.001621142,-0.000590243,0.001888195
06-12-2014,0.00028432,0.003596384,8.76484E-05,-0.003073732,0.001386549,0.003082408
06-13-2014,-0.001286853,-0.000758753,-0.002368778,-0.00294554,-0.000255486,-0.002246581
06-16-2014,0.001219165,0.006975363,0.000351287,0.002621987,-3.93573E-05,0.001340878
06-17-2014,-0.002887766,0.006461185,-0.000351287,-0.000951741,0.002160264,-0.001487933
06-18-2014,0.002156445,0.003870052,-0.000527122,0.002979761,0.004169823,0.002333614
06-19-2014,-0.00314807,-0.008540603,-0.002199447,-0.002783491,-0.005779765,0.00172251
06-20-2014,-0.001523312,0.005834792,0,0.000392513,0.001345051,0.018762499
06-23-2014,0.001346618,0.000132953,0.00114429,0.001333379,0.001245283,0.001110163
06-24-2014,-0.000652679,-0.000249316,-0.001232386,-0.001922162,-0.002364354,-0.003334192
06-25-2014,-0.000285681,0.000614892,0.000264204,0.00039259,0.000451686,7.69424E-05
06-26-2014,-0.001702174,-0.003995311,-0.003970509,-0.001079977,-0.000265078,0.003656933
06-27-2014,0.001171407,0.002166143,-0.000442172,-0.001602482,-0.002635411,3.75131E-05
06-30-2014,-0.002303254,-0.000699379,-0.004165767,-0.001910578,-0.002267228,-0.000784806
07-01-2014,-0.003594938,-0.001133208,-0.002133885,-0.001509375,-0.00227238,0.000669
07-02-2014,0.000930729,0.000966666,0.002133885,0.00246512,-0.000464966,0.005178556
07-03-2014,0.002036368,-0.009843736,0.000799077,0.002851956,-0.001713481,0.001809336
07-04-2014,0.003148879,0.002855978,0.004250839,0.003431188,-7.93221E-05,0.002751496
07-07-2014,0.001591112,0.001810104,-0.001061035,-0.000685291,7.93221E-05,-0.00042008
07-08-2014,-0.001305341,0.003844087,0.006612906,-0.00304054,0.001782696,-0.004551389
07-09-2014,-0.000803087,-0.003341819,0,-0.003345511,0.000197895,0.004102031
07-10-2014,-0.001894572,0.000167322,-0.000527409,0.000738984,0.000197855,-0.005380466
07-11-2014,0.002779293,0.007169941,-0.001055705,-0.002485057,0.001186252,0.002754642
07-14-2014,9.5231E-05,-0.001662826,0.000879799,0.00085867,0.006204765,0.000910592
07-15-2014,-0.001320438,-0.000466092,0.001493897,0.001478575,-0.000294582,0.000822384
07-16-2014,0.003657554,0.001829777,0.00228052,0.001378158,0.007533925,0.004636709
07-17-2014,0.003103173,-0.001496815,0.000350394,-0.000295214,0.005055871,-0.002083213
07-18-2014,0.000824988,0.008617819,0.000787892,-0.003943552,-0.003011003,0.002922044
07-21-2014,-0.000987361,-0.005327665,0.000175044,0.001085975,-9.72576E-05,-0.004172119
07-22-2014,0.000378829,-0.000464622,0.003406554,0.00059195,-0.001850163,0.001133855
07-23-2014,0.004373185,-0.002526009,0.001829499,0.000690087,-0.003319367,-0.001337503
07-24-2014,0.000377033,-0.003968044,0.00113086,0.000492596,0.000293374,0.001582841
07-25-2014,-0.000134638,0.00333556,-0.00156618,0.002361325,0.005362466,0.000667918
07-28-2014,0.002662473,-0.000116557,0.000609428,-0.000108113,-0.003214074,0.002464527
07-29-2014,-0.000752304,-4.99904E-05,-0.002439724,0.000599305,0.000516917,0.001801862
07-30-2014,0.002080887,-0.000166508,0.00200448,0.002609283,-0.001785879,0.003166678
08-05-2014,-0.000818413,0.014222184,-0.00069676,0.004554876,0.008171216,0.002284995
08-06-2014,0.003711027,-0.000936448,0.003739297,0.000458215,-0.005829787,0.002824633
08-07-2014,-0.000789282,0.005687002,-0.000694643,-0.004650652,0.006352843,-0.002403063
08-08-2014,0.001845142,0.000784134,0.000607824,0.000156667,0.004463555,-0.002805822
08-11-2014,-0.003506005,-0.001634291,0.002341042,0.000254557,-0.001311866,-0.002316131
08-12-2014,0.00151364,-0.000294476,0.003285469,0.000489362,-0.005808342,-0.007915215
08-13-2014,0.001404429,0.001634821,-0.000949955,0.000753065,-0.00369619,-0.000258828
08-14-2014,-0.00013367,-0.003272271,-0.000777873,0.00123112,0.002821999,-0.004290119
08-15-2014,0.000294051,-0.006246954,-0.002077366,0.000858988,-0.008685912,0.000112108
08-18-2014,-0.001979828,0.00219087,-0.000520073,-0.00083939,0.00048998,-0.002765745
08-19-2014,0.002193629,0.000773087,0.002510941,0.001951,-0.003838094,0.003058141
08-20-2014,0.002935136,-0.00131619,0.003883809,0.002919455,9.84466E-06,0.001017846
08-21-2014,0.004625331,-0.002175562,0.000430633,0.007656861,0.004807489,0.004080449
08-22-2014,-0.00141988,-0.00277581,-0.002241204,0.001426192,0.000978282,-0.006608304
08-25-2014,0.006089911,0.000380503,0.003961757,0.003383776,-0.002545562,0.005136728
08-26-2014,0.000738855,0.000776983,-0.000429824,-0.001257938,-0.001078884,-0.000560091
08-27-2014,0.001423394,-0.001356017,0.002576393,0.000192121,-0.003243712,0.000216951
08-28-2014,-0.001568483,0.000330934,0,-0.002038757,-0.002464391,0.000145687
08-29-2014,0.000448389,0.002676388,-0.002404449,-0.001753582,0.000986485,-0.000529431
09-01-2014,0.004341598,-0.001601694,0.003690199,0.004541439,-0.00059181,0.003441949
09-02-2014,-0.000315118,0.000165224,0.002993613,0.001649788,-0.001777415,-0.001434188
09-03-2014,0,0.002557769,-0.002651021,0.00856019,0.005617727,0.000643055
09-04-2014,-0.001445562,-0.004757699,0.002480232,-0.003483907,0.001571223,0.004221276
09-05-2014,0.016731936,-0.000331236,0.009606033,0.006756869,-0.001178156,0.008123074
09-08-2014,-0.001591996,0.000298133,0,-0.003814744,0.005486421,0.002135527
09-09-2014,0.004819971,-0.000132469,0.004558132,0.00927426,0,0.008086297
09-10-2014,-0.00393953,0.006767377,-0.005065859,-0.00034862,0.009722974,0.001008571
09-11-2014,0.001926496,0.000164454,0.007421168,0.006602497,0,0.000238184
09-12-2014,-0.000503892,0.000164493,-0.000588309,0.002608385,0.001450327,0.005727683
09-15-2014,-0.002821314,-0.002667623,-0.002525212,0.002098529,-0.025342606,-0.002638018
09-16-2014,0.001566942,0.005295314,-0.00210926,-0.001790496,0.027658785,0.005656908
09-17-2014,-0.001489184,0.001360399,-0.000844943,0.000112017,-0.002412779,0.000301701
09-18-2014,0.008452372,-0.00237781,0.00783063,0.012667878,-0.001256996,0.006692125
09-19-2014,-0.005437457,-0.003585622,0.000335379,0.002613744,0.00866974,-0.01887919
09-22-2014,0.006105434,0.002682213,0.003264616,0.001285928,-0.019173618,0.005209072
09-23-2014,-0.000783634,0.002412728,-0.003264616,-0.00174562,0.016484481,-0.001570436
09-24-2014,-0.000192791,-0.000327923,0.001424365,-0.001914475,-0.000962186,0.000761111
09-25-2014,0.005920969,-0.002791676,0.004094069,0.007105594,-9.63639E-05,0.007021164
09-26-2014,0.001647016,0.011120327,-0.001919652,-0.006479295,0.003747686,-2.03345E-05
09-29-2014,0.006599089,-0.005740988,0.004418012,0.007347967,-0.016049824,0.010441156
09-30-2014,-0.001395019,0.006765004,0.005970612,-0.000191992,0.025215417,-0.00296099
10-01-2014,0.004937219,0.004328328,-0.000827122,0.002465237,0.001614428,-0.0019348
10-02-2014,0.000328283,-0.001732315,-0.002319593,-0.005853382,0.007468036,0.002333727
10-03-2014,-0.003667733,-0.004433549,0.001740203,-0.004569164,-0.001508104,-5.27672E-05
10-06-2014,0.012465849,0.001593765,0.000993074,0.011716602,-9.43027E-05,0.012768828
10-07-2014,-0.010529128,-0.005344279,-0.001572808,-0.00854266,0.007330905,-0.007345296
10-08-2014,-0.001734013,0.000979768,-0.006316002,-0.00733844,0.000748785,-0.003037827
10-09-2014,-0.005908043,-0.006385597,-0.00442829,0.000508791,0.00501221,-0.003390365
10-10-2014,0.004247155,0.002296949,0.008837115,-0.002750522,-0.010830499,0.005654538
10-13-2014,0.003887976,0.004219209,0.001658625,-0.004573225,-0.010026546,0.005731805
10-14-2014,-0.006632577,-0.004497877,0.000414258,-0.002565223,0.012846097,-0.003552899
10-15-2014,0.006695774,0.006372844,-0.000662864,0.002341661,-0.001220875,0.014084805
10-16-2014,-0.014346608,-0.000325839,-0.003736812,-0.012508719,-0.004237494,-0.004647986
10-17-2014,0.001345369,0.005686618,-0.007012852,0.004002134,0.000283105,0.002199479
10-20-2014,0.004293058,-0.005931038,0.003596073,0.006921137,0.002826191,-0.002747814
10-21-2014,-0.003576268,-0.002120977,0.00016692,-0.0021863,-0.007649101,0.001892697
10-22-2014,0.006313676,-0.001389202,0.004330847,0.001037718,-0.000758699,0.001532899
10-23-2014,0.005781169,-0.000703582,0.002241283,0.00118597,-0.001804136,0.007100449
10-24-2014,-0.000999172,0.000490927,0.001657043,0.009409801,0.005875193,-0.007068475
10-27-2014,-0.001785817,0.000539638,-0.00016561,0.000378993,-0.002649054,0.002625976
10-28-2014,-0.001954117,0.002204817,0.001158453,-0.003323394,-0.005785905,-0.000139716
10-29-2014,-0.002900138,-0.001910532,-0.002566945,0.002491242,-0.003770715,0.003983356
10-30-2014,0.008321647,0.001665812,0.008257003,0.006766322,0.007185489,0.013565932
10-31-2014,0.001540015,0.002444638,-0.000164515,0.003366028,0.000664553,0.000195477
11-03-2014,0.0087781,-0.000569889,0.005168011,0.032679698,-0.002470403,0.008868085
11-04-2014,0.000574978,0.000244262,-0.000245481,0.007126204,0.028509082,0.00516271
11-05-2014,-0.004521239,-0.002037474,0.003594441,-0.001479342,-0.004354838,0.008765484
11-06-2014,0.005795013,0.001337068,0.002850098,0.010300974,0.010714036,-0.003913293
11-07-2014,0.008042156,0.002002247,0.006887908,0.004533809,0.001285369,0.005377931
11-10-2014,-0.006545672,0.000325187,-0.00566899,-0.005598454,-0.023674688,-0.009640321
11-11-2014,0.002526464,0.00027631,0.008088696,0.00191901,0.021378265,0.00129164
11-12-2014,-0.003686043,-0.000650252,-0.003793483,0.008400155,0.007238795,-0.002396514
11-13-2014,0.003686043,-0.001986066,0,-0.001305723,-0.001644782,0.002205591
11-14-2014,-0.003698519,0.003659685,0.003390639,0.002195365,0.001736054,-0.002963968
11-17-2014,-0.003399238,0.001865371,-0.003471525,0.009212913,0.004190565,-0.006301253
11-18-2014,0.005567707,0.001861914,-0.003645983,-0.002140943,9.08831E-05,0.005763415
11-19-2014,-0.006757669,-0.00169989,-0.001787262,0.001909934,0.000272709,-0.007218753
11-20-2014,-0.000589242,0.003558278,-8.13336E-05,0.010884426,0.011475122,0.01055898
11-21-2014,-0.000338658,-0.000242207,0.001787464,0.000744526,-0.001078609,-0.006007166
11-24-2014,0.013643286,-0.002635804,0.00574691,-0.004169825,-0.000179954,0.004061773
11-25-2014,-0.00468873,0.001504745,-0.00080742,0.006011915,0.001617877,0.000328174
11-26-2014,-0.003811806,-0.000210214,-0.003074228,-0.005527931,-0.005041855,1.47138E-05
11-27-2014,-0.002023913,-0.000841266,-0.001134974,-0.001452706,-0.004886025,0.004990177
11-28-2014,0.003520471,0.00105148,0.001053995,0.001783659,-0.003088687,0.014638179
12-01-2014,0.001904869,0.005642596,-0.001297365,0.008652227,-0.00969104,0.017607438
12-02-2014,-0.002553103,-0.004107858,0.001054187,-0.004688581,0.018297335,-0.016139778
12-03-2014,0.006562617,-0.002586217,0.006624146,0.007461033,0.004149762,0.011910691
12-04-2014,0.005818028,0.001099948,0.001126571,0.00558032,0.001337568,0.00010107
12-05-2014,-0.005669377,-0.001180825,-0.004513928,-0.000408924,-0.004099119,0.004533365
12-08-2014,0.007502873,0.002069592,0.009887962,0.014492356,0.00848531,0.011249911
12-09-2014,-0.001710338,-0.001503253,-0.008354141,-0.007522361,-0.007350954,0.004370464
12-10-2014,-0.006461639,0.000889313,-0.001695386,-0.010900463,-0.007949498,-0.00905851
12-11-2014,-0.006353965,0.002098825,-0.003318396,-0.013777869,-0.001997234,0.005189536
12-12-2014,0.006353965,0.007551725,0.000729397,0.010966872,0.000363461,0.023598564
12-15-2014,-0.005518558,0.000720084,0.001376232,-0.007100387,0.002087144,0.006327879
12-16-2014,0.001606506,0.010343281,-0.004540655,-0.00359469,-0.00472509,0.01286702
12-17-2014,-0.0054902,0.007648629,0.009624362,-0.00962652,-0.016901315,-0.001241928
12-18-2014,0.013928546,-0.002123095,0.009851531,0.018546968,0.01781173,-0.001239437
12-19-2014,0.003940698,-0.008458481,0.005642765,0.001194663,-0.001274835,-0.00812384
12-22-2014,0.005258751,0.004072164,-0.000158485,0.004688901,0.001638792,-0.001183217
12-23-2014,0.000183373,-0.000268885,0.000396204,0.005449696,-0.000182017,0.008478116
12-24-2014,0.004001372,0.003316056,-0.000396204,0.004484312,0.006348652,-0.000914516
