Date,EUR,INR,ISK,JPY,KRW,NOK
06-10-2015,0.88503,64.038002,131.75,124.338997,1119.079956,7.76589
06-11-2015,0.88402,63.799,132.210007,122.865997,1108.719971,7.7734
06-12-2015,0.88963,63.999001,132.800003,123.581001,1110.400024,7.85136
06-15-2015,0.89127,64.092003,132.419998,123.290001,1110.349976,7.76674
06-16-2015,0.88676,64.052002,131.850006,123.419998,1114.530029,7.75483
06-17-2015,0.88952,64.181999,132.419998,123.439003,1116.77002,7.76273
06-18-2015,0.87951,64.002998,130.440002,123.529999,1111.589966,7.6463
06-19-2015,0.87945,63.645,131.850006,123.001999,1103.25,7.7759
06-22-2015,0.87928,63.492001,130.490005,122.750999,1101.219971,7.725
06-23-2015,0.88113,63.507,131.539993,123.378998,1098.780029,7.73362
06-24-2015,0.89508,63.599998,131.809998,123.860001,1103.969971,7.822
06-25-2015,0.8923,63.562,131.679993,123.850998,1107.920044,7.83434
06-26-2015,0.89262,63.511002,131.419998,123.598,1109.939941,7.80756
06-29-2015,0.91116,63.444,132.220001,122.612,1120.900024,7.9254
06-30-2015,0.89103,63.723999,131.289993,122.669998,1118.219971,7.87123
07-01-2015,0.89807,63.59,132.070007,122.386002,1117.560059,7.85262
07-02-2015,0.90632,63.574001,132.419998,123.32,1122.930054,7.92804
07-03-2015,0.90196,63.369999,132.080002,123.058998,1120.949951,7.95491
07-06-2015,0.9095,63.403999,132.910004,122.406998,1120.949951,8.06502
07-07-2015,0.90506,63.365002,133.550003,122.611,1124.22998,8.083
07-08-2015,0.90827,63.518002,133.460007,122.489998,1132.930054,8.17126
07-09-2015,0.90326,63.562,133.509995,120.862,1134.439941,8.2266
07-10-2015,0.90391,63.363998,131.960007,121.699997,1131.030029,8.1228
07-13-2015,0.89855,63.352001,132.979996,122.496002,1129.040039,8.01237
07-14-2015,0.90988,63.514,133.630005,123.57,1134.819946,8.0906
07-15-2015,0.90843,63.324001,133.630005,123.32,1141.369995,8.1183
07-16-2015,0.91378,63.523998,135.119995,123.870003,1144.920044,8.15973
07-17-2015,0.91861,63.481998,135.130005,124.149002,1145.150024,8.16069
07-20-2015,0.92334,63.484001,135.559998,124.141998,1148.109985,8.17153
07-21-2015,0.9229,63.625,135.289993,124.293999,1154.550049,8.2191
07-22-2015,0.91408,63.583,134.449997,123.860001,1146.859985,8.1042
07-23-2015,0.91516,63.664001,134.119995,124.068001,1155.530029,8.15189
07-24-2015,0.91,63.848,134.479996,123.875999,1160.26001,8.16738
07-27-2015,0.91138,64.099998,133.380005,123.763,1168.199951,8.20673
07-28-2015,0.90171,64.217003,133.809998,123.239998,1165.030029,8.17093
07-29-2015,0.90367,63.839001,133.100006,123.575996,1159.52002,8.15599
07-30-2015,0.91041,63.882999,134.160004,123.940002,1160.069946,8.15128
07-31-2015,0.91414,64.117996,134.020004,124.070999,1170.77002,8.15701
08-03-2015,0.91166,63.98,134.160004,124.040001,1164.640015,8.1802
08-04-2015,0.91274,64.124001,133.649994,123.945,1168.699951,8.2422
08-05-2015,0.91836,63.819,134.880005,124.274002,1167.130005,8.28562
08-06-2015,0.91717,63.695999,134.320007,124.730003,1171.939941,8.25009
08-07-2015,0.91516,63.733002,134.089996,124.734001,1161.530029,8.26847
08-10-2015,0.91199,63.733002,134.009995,124.300003,1161.530029,8.26486
08-11-2015,0.90769,63.838001,133.039993,124.612999,1157.050049,8.1961
08-12-2015,0.90563,64.325996,131.949997,125.07,1177.280029,8.2697
08-13-2015,0.89598,64.799004,132.100006,124.254997,1173,8.14878
08-14-2015,0.89598,65.268997,131.289993,124.362999,1176.449951,8.2036
08-17-2015,0.90147,65.122002,131.949997,124.349998,1177.199951,8.2344
08-18-2015,0.90269,65.443001,132.449997,124.438004,1181.579956,8.2061
08-19-2015,0.90655,65.445999,132.619995,124.371002,1184.449951,8.27715
08-20-2015,0.89944,65.054001,131.320007,123.897003,1181.209961,8.2919
08-21-2015,0.88992,65.460999,130.039993,123.419998,1182.530029,8.23205
08-24-2015,0.87897,66.026001,128.110001,121.732002,1193.569946,8.21352
08-25-2015,0.86333,66.806999,128.25,118.884003,1189.579956,8.23201
08-26-2015,0.86573,66.282997,128.029999,118.540001,1189.160034,8.19769
08-27-2015,0.88183,66.056,129.179993,120.057999,1181.160034,8.35807
08-28-2015,0.88905,66.055,128.979996,121.002998,1171.98999,8.299771
08-31-2015,0.89174,66.142998,129.169998,121.289001,1177.599976,8.27436
09-01-2015,0.8908,66.349998,128.350006,121.088997,1180.949951,8.25827
09-02-2015,0.88547,66.422997,128.300003,119.714996,1177.280029,8.29593
09-03-2015,0.89158,66.225998,128.699997,120.580002,1182.160034,8.24362
09-04-2015,0.8988,66.160004,129.339996,120.056,1189.119995,8.26141
09-07-2015,0.8967,66.678001,129.130005,119.164001,1199.51001,8.304731
09-08-2015,0.89574,66.803001,128.839996,119.403,1201.189941,8.32397
09-09-2015,0.89227,66.405998,128.759995,120.088997,1193,8.22802
09-10-2015,0.89121,66.597,128.389999,120.278,1190.339966,8.21513
09-11-2015,0.88567,66.319,127.400002,120.619003,1180.599976,8.16617
09-14-2015,0.88152,66.234001,126.889999,120.795998,1180.550049,8.13264
09-15-2015,0.88436,66.315002,126.989998,120.360001,1182,8.18961
09-16-2015,0.88717,66.43,127.580002,120.433998,1176.810059,8.18417
09-17-2015,0.88558,66.195999,126.650002,120.523003,1169.199951,8.144261
09-18-2015,0.87712,66.122002,125.559998,120.045998,1164.890015,8.1076
09-21-2015,0.88558,65.861,127.010002,120.000999,1171.109985,8.163
09-22-2015,0.89358,65.738998,128.229996,120.498001,1176.47998,8.21823
09-23-2015,0.89922,65.875,128.229996,120.080002,1182.540039,8.29315
09-24-2015,0.89366,66.162003,127.989998,120.199997,1192.410034,8.27999
09-25-2015,0.89454,66.221001,128.100006,120.239998,1188.939941,8.47024
09-28-2015,0.89272,66.163002,127.790001,120.367996,1191.319946,8.50589
09-29-2015,0.89039,66.260002,127.25,119.839996,1193.810059,8.53794
09-30-2015,0.88842,65.919998,127.050003,119.860001,1194.160034,8.46617
10-01-2015,0.89509,65.527,127.379997,119.859001,1183.839966,8.5199
10-02-2015,0.89338,65.617996,127.199997,119.809998,1177.099976,8.43417
10-05-2015,0.89071,65.357002,126.190002,119.995003,1171.089966,8.3792
10-06-2015,0.89324,65.123001,126.559998,120.460999,1159.569946,8.4018
10-07-2015,0.88747,65.183998,125.889999,120.239998,1159.319946,8.279041
10-08-2015,0.88968,64.939003,125.540001,119.915001,1156.75,8.20191
10-09-2015,0.88598,64.995003,124.730003,119.929001,1150.900024,8.141421
10-12-2015,0.87951,64.772003,124.419998,120.179001,1146.01001,8.07386
10-13-2015,0.88063,64.781998,124.519997,120.011002,1142.209961,8.09642
10-14-2015,0.87835,65.084999,124.18,119.720001,1148.069946,8.1427
10-15-2015,0.87142,64.848999,123.790001,118.830002,1135.75,8.08112
10-16-2015,0.87965,64.783997,124.559998,119.050003,1121.040039,8.10018
10-19-2015,0.8802,64.695,124.889999,119.269997,1129.719971,8.11502
10-20-2015,0.88269,64.950996,124.470001,119.502998,1130.369995,8.12485
10-21-2015,0.88075,64.994003,125.040001,119.779999,1129.469971,8.12261
10-22-2015,0.88121,65.158997,125.580002,119.842003,1138.040039,8.1816
10-23-2015,0.90245,65.050003,127.57,120.860001,1128.670044,8.29611
10-26-2015,0.90741,64.885002,128.320007,121.295998,1134.01001,8.3935
10-27-2015,0.90367,64.901001,128.179993,120.948997,1128.73999,8.32364
10-28-2015,0.90604,65.067001,127.879997,120.476997,1134.02002,8.46346
10-29-2015,0.915,64.945999,128.949997,120.860001,1143.599976,8.5711
10-30-2015,0.9096,65.444,128.119995,121,1139.859985,8.55319
11-02-2015,0.90695,65.415001,127.879997,120.495003,1139.160034,8.46737
11-03-2015,0.90777,65.541,128.240005,120.788002,1136.619995,8.48813
11-04-2015,0.91208,65.530998,128.759995,121.095001,1127.800049,8.5026
11-05-2015,0.92013,65.584999,129.559998,121.489998,1133.160034,8.6475
11-06-2015,0.91878,65.860001,129.309998,121.669998,1136.359985,8.55111
11-09-2015,0.93167,66.133003,130.300003,123.199997,1150.780029,8.6533
11-10-2015,0.92941,66.468002,130.839996,123.077003,1157.109985,8.65068
11-11-2015,0.93131,66.193001,130.639999,123.084,1157.060059,8.60107
11-12-2015,0.92911,66.063004,130.889999,122.757004,1153.660034,8.60442
11-13-2015,0.92464,66.047997,130.639999,122.559998,1157.26001,8.665
11-16-2015,0.93458,66.051003,130.869995,122.363998,1168.339966,8.72306
11-17-2015,0.93563,65.897003,131.419998,123.265999,1167.089966,8.69968
11-18-2015,0.93951,66.037003,131.320007,123.445,1168.5,8.679
11-19-2015,0.93721,66.074997,131.380005,123.525002,1164.459961,8.65896
11-20-2015,0.9323,66.084999,131.429993,122.912003,1153.689941,8.6023
11-23-2015,0.93976,66.050003,132.210007,122.922997,1152.619995,8.63567
11-24-2015,0.93967,66.371002,131.949997,122.915001,1157.089966,8.64533
11-25-2015,0.93951,66.300003,132.360001,122.504997,1145,8.6415
11-26-2015,0.94118,66.382004,132.240005,122.68,1143.050049,8.64404
11-27-2015,0.943,66.557999,132.369995,122.634003,1146.859985,8.66222
11-30-2015,0.94491,66.900002,132.449997,122.830002,1154.829956,8.7043
12-01-2015,0.94581,66.508003,132.25,123.209999,1158.23999,8.68556
12-02-2015,0.9411,66.460999,132.259995,122.915001,1153.900024,8.62595
12-03-2015,0.94224,66.556999,132.509995,123.225998,1160.76001,8.64663
12-04-2015,0.91609,66.803001,129.679993,122.653,1152.27002,8.49953
12-07-2015,0.91878,66.636002,132.509995,123.190002,1161.640015,8.51987
12-08-2015,0.92302,66.767998,132.509995,123.279999,1174.410034,8.6636
12-09-2015,0.91794,66.833,128.910004,122.912003,1178.589966,8.75783
12-10-2015,0.90761,66.889999,128.979996,121.699997,1179.719971,8.67242
12-11-2015,0.9134,66.786003,128.850006,121.709999,1177.290039,8.64176
12-14-2015,0.91042,67.140999,128.669998,120.892998,1185.579956,8.68336
12-15-2015,0.90967,67.070999,128.110001,121.089996,1183.650024,8.6548
12-16-2015,0.91439,66.903,129.149994,121.675003,1172.73999,8.68771
12-17-2015,0.91958,66.428001,130.229996,122.462997,1170.050049,8.77549
12-18-2015,0.92216,66.459,130.479996,122.449997,1183.060059,8.75968
12-21-2015,0.91997,66.248001,130.089996,121.300003,1180.430054,8.74853
12-22-2015,0.91634,66.268997,129.320007,121.206001,1173.609985,8.7724
12-23-2015,0.91324,66.242996,129.309998,121.029999,1169.109985,8.7186
12-24-2015,0.91666,66.153999,129.320007,120.934998,1172.160034,8.71371
12-25-2015,0.91158,65.940002,129.320007,120.169998,1167.880005,8.70834
12-28-2015,0.91191,65.940002,128.820007,120.231003,1167.880005,8.65763
12-29-2015,0.91114,66.134003,128.860001,120.349998,1165.849976,8.6883
12-30-2015,0.91508,66.260002,129.130005,120.528999,1169.449951,8.69454
12-31-2015,0.91458,66.455002,129.279999,120.449997,1175.439941,8.78226
01-01-2016,0.92089,66.193001,129.130005,120.288002,1174.109985,8.85848
01-04-2016,0.92132,66.193001,129.300003,120.310997,1174.109985,8.82864
01-05-2016,0.92357,66.600998,130.850006,119.467003,1187.359985,8.87845
01-06-2016,0.93006,66.524002,131.350006,119.101997,1188.719971,8.90585
01-07-2016,0.92773,66.723999,130.229996,118.610001,1198.73999,8.94605
01-08-2016,0.91525,66.920998,129.910004,117.540001,1195.390015,8.88579
01-11-2016,0.91399,66.839996,129.270004,117.080002,1205.939941,8.87106
01-12-2016,0.92098,66.792999,130.020004,117.650002,1202.719971,8.9403
01-13-2016,0.92217,66.919998,130.440002,117.830002,1208.5,8.87499
01-14-2016,0.91861,66.935997,129.320007,117.425003,1210.329956,8.82006
01-15-2016,0.9209,67.304001,129.360001,118.203003,1206.439941,8.76278
01-18-2016,0.91575,67.766998,129.850006,116.989998,1212.810059,8.84935
01-19-2016,0.91785,67.710999,129.949997,117.384003,1208.839966,8.89397
01-20-2016,0.91634,67.766998,129.550003,117.565002,1205.75,8.81058
01-21-2016,0.91937,67.948997,130.699997,117.134003,1207.25,8.87748
01-22-2016,0.92064,67.807999,130.5,117.924004,1202.069946,8.78082
01-25-2016,0.92601,67.541,130.449997,118.571999,1195.569946,8.7346
01-26-2016,0.9214,67.740997,130.300003,118.227997,1197.359985,8.7577
01-27-2016,0.92039,67.769997,129.699997,118.379997,1196.780029,8.7051
01-28-2016,0.91676,68.195999,129.550003,118.467003,1206.680054,8.65288
01-29-2016,0.91433,68.093002,129.75,118.93,1205.630005,8.61465
02-01-2016,0.92371,67.870003,129.550003,121.339996,1206.109985,8.68545
02-02-2016,0.91766,67.882004,129.449997,120.839996,1200.959961,8.68045
02-03-2016,0.91558,67.986,129.039993,119.856003,1211.5,8.71968
02-04-2016,0.90163,67.927002,126.720001,118.120003,1199.699951,8.56361
02-05-2016,0.89286,67.564003,127.150002,116.865997,1190.849976,8.49611
02-08-2016,0.89726,67.802002,127.910004,116.949997,1204.349976,8.56177
02-09-2016,0.89367,68.075996,125.949997,115.667999,1202.670044,8.58316
02-10-2016,0.88574,67.928001,126.599998,115.191002,1197.150024,8.581
02-11-2016,0.88645,67.892998,126.099998,113.251999,1187.949951,8.5141
02-12-2016,0.88355,68.473999,126.410004,112.497002,1197.449951,8.5542
02-15-2016,0.89079,68.111,126.769997,113.669998,1205,8.59133
02-16-2016,0.89493,68.137001,126.849998,114.321999,1211.25,8.6095
02-17-2016,0.8971,68.505997,127.75,114.080002,1215.849976,8.6275
02-18-2016,0.89904,68.356003,128.179993,114.279999,1224.050049,8.54834
02-19-2016,0.90001,68.566002,128.160004,113.25,1227.400024,8.5894
02-22-2016,0.89896,68.538002,129.149994,112.488998,1231.869995,8.5641
02-23-2016,0.90678,68.573997,129.119995,112.971001,1220.949951,8.60696
02-24-2016,0.90686,68.602997,129.009995,111.879997,1229.949951,8.59978
02-25-2016,0.90794,68.375999,128.850006,112.100998,1231.400024,8.66628
02-26-2016,0.90703,68.796997,128.850006,113.117996,1232.349976,8.62322
02-29-2016,0.91542,68.730003,129.600006,113.660004,1241.130005,8.69111
03-01-2016,0.91836,68.218002,129.550003,112.43,1236.199951,8.68584
03-02-2016,0.91946,67.746002,129.600006,113.93,1225.150024,8.64021
03-03-2016,0.92005,67.388,129.149994,113.466003,1224.5,8.66124
03-04-2016,0.91333,67.142998,128.75,113.669998,1210.030029,8.5833
03-07-2016,0.90959,66.93,128.679993,113.803001,1196.5,8.49108
03-08-2016,0.90777,67.045998,128.309998,113.452003,1198.75,8.5037
03-09-2016,0.90876,67.357002,128.720001,112.660004,1208.180054,8.5656
03-10-2016,0.91,67.144997,128.169998,113.252998,1208.150024,8.52968
03-11-2016,0.89458,67.308998,126.349998,112.860001,1203.949951,8.50734
03-14-2016,0.89542,66.913002,125.949997,113.778,1185.900024,8.41045
03-15-2016,0.90074,67.174004,125.949997,113.830002,1185.75,8.46969
03-16-2016,0.90017,67.359001,126.300003,113.105003,1191.969971,8.55144
03-17-2016,0.89135,66.830002,124.5,112.751999,1175.849976,8.44769
03-18-2016,0.88355,66.612,124.25,111.349998,1152.75,8.31985
03-21-2016,0.8866,66.375999,124.529999,111.445,1162.300049,8.37698
03-22-2016,0.89,66.519997,124.889999,112.139,1159.099976,8.40609
03-23-2016,0.89103,66.764,125.300003,112.251999,1154.800049,8.3993
03-24-2016,0.89437,66.902,125.5,112.400002,1166.150024,8.47908
03-25-2016,0.89542,66.906998,125.470001,112.830002,1166.150024,8.48502
03-28-2016,0.89606,66.906998,125.349998,113.449997,1166.150024,8.48598
03-29-2016,0.89264,66.906998,125.190002,113.363998,1166.150024,8.42747
03-30-2016,0.88558,66.367996,123.75,112.68,1156.079956,8.3923
03-31-2016,0.88225,66.367996,123.150002,112.365997,1140.22998,8.30862
04-01-2016,0.87876,66.248001,122.75,112.480003,1140.800049,8.27297
04-04-2016,0.87796,66.358002,122.510002,111.722,1145.819946,8.30947
04-05-2016,0.87804,66.133003,122.550003,111.25,1148.630005,8.3315
04-06-2016,0.87858,66.468002,123.800003,110.377998,1158.5,8.3314
04-07-2016,0.87681,66.532997,123.449997,109.698997,1153.150024,8.31646
04-08-2016,0.8792,66.778999,123.699997,108.427002,1156.150024,8.32944
04-11-2016,0.87696,66.543999,122.699997,108.310997,1149.5,8.223581
04-12-2016,0.8762,66.290001,123,107.93,1140.5,8.19604
04-13-2016,0.87835,66.315002,123.910004,108.639999,1140.050049,8.1706
04-14-2016,0.8866,66.525002,123.599998,109.419998,1143.75,8.230231
04-15-2016,0.88731,66.637001,123.800003,109.316002,1151.599976,8.23162
04-18-2016,0.88496,66.653,123.449997,108.016998,1145.099976,8.3121
04-19-2016,0.88425,66.408997,123.300003,109.072998,1141.599976,8.21575
04-20-2016,0.88031,66.222,123.120003,109.239998,1125.849976,8.13253
04-21-2016,0.88456,66.204002,123.309998,109.837997,1130.099976,8.10725
04-22-2016,0.88558,66.512001,124.5,109.436996,1138.25,8.20037
04-25-2016,0.89015,66.653,124.300003,111.435997,1147.650024,8.2342
04-26-2016,0.88739,66.705002,123.709999,111.136002,1148.52002,8.20245
04-27-2016,0.88503,66.457001,123.5,111.230003,1144.880005,8.1583
04-28-2016,0.88269,66.355003,123.110001,111.519997,1146.099976,8.14626
04-29-2016,0.8806,66.438004,122.199997,108.075996,1134,8.134381
05-02-2016,0.87237,66.417999,121.589996,106.453003,1143,8.04947
05-03-2016,0.86768,66.371002,120.809998,106.396004,1135.5,8.02275
05-04-2016,0.86926,66.592003,121.550003,106.68,1149.97998,8.1149
05-05-2016,0.87009,66.620003,122.110001,106.919998,1164.75,8.15329
05-06-2016,0.87673,66.601997,121.699997,107.275002,1164.5,8.17173
05-09-2016,0.87812,66.594002,122.120003,107.360001,1167.339966,8.20558
05-10-2016,0.87812,66.721001,122.550003,108.331001,1173.050049,8.21041
05-11-2016,0.87917,66.666,122.449997,109.194,1169.329956,8.20123
05-12-2016,0.87512,66.591003,122.550003,108.415001,1162.900024,8.15333
05-13-2016,0.87897,66.750999,122.980003,109.099998,1167.400024,8.12567
05-16-2016,0.88363,66.900002,122.550003,108.661003,1174.900024,8.193811
05-17-2016,0.8837,66.875,123.339996,109.080002,1176.449951,8.161
05-18-2016,0.8837,66.867996,123.650002,108.949997,1173.329956,8.1832
05-19-2016,0.89103,67.160004,124.589996,110.139999,1186.849976,8.30764
05-20-2016,0.89238,67.476997,124.099998,109.880997,1185.449951,8.3488
05-23-2016,0.89113,67.422997,124.040001,110.050003,1188.459961,8.32359
05-24-2016,0.89158,67.447998,124.599998,109.374001,1181.550049,8.35545
05-25-2016,0.89783,67.651001,124.910004,110.169998,1185.550049,8.35552
05-26-2016,0.89614,67.304001,124.139999,110.111,1178.849976,8.31777
05-27-2016,0.89349,66.954002,124.550003,109.712997,1177.949951,8.27123
05-30-2016,0.90009,67.024002,124.870003,110.769997,1184.25,8.3401
05-31-2016,0.89699,67.133003,124.25,110.841003,1198.449951,8.32935
06-01-2016,0.89799,67.231003,123.849998,110.669998,1187.73999,8.370711
06-02-2016,0.89373,67.426003,123.800003,109.476997,1190.150024,8.3015
06-03-2016,0.8967,67.292,123.199997,108.860001,1184.300049,8.3307
06-06-2016,0.88098,66.991997,122.410004,106.721001,1161.589966,8.17648
06-07-2016,0.87997,66.801003,122.25,107.438004,1157.900024,8.17049
06-08-2016,0.88045,66.763,122.599998,107.253998,1154.5,8.12217
06-09-2016,0.87665,66.510002,122.110001,106.779999,1150.25,8.09082
06-10-2016,0.88378,66.740997,122.550003,107.089996,1156.199951,8.1538
06-13-2016,0.88968,66.945,112.949997,106.503998,1169.47998,8.27204
06-14-2016,0.88566,67.153999,123.199997,106.225998,1170.150024,8.27397
06-15-2016,0.89182,67.297997,123,106.086998,1173.390015,8.35005
06-16-2016,0.88789,67.072998,123.75,105.849998,1166.699951,8.30701
06-17-2016,0.88873,67.306999,123.050003,104.742996,1169.579956,8.36283
06-20-2016,0.88113,67.066002,122.010002,104.648003,1168.560059,8.28497
06-21-2016,0.88316,67.129997,122.199997,103.823997,1159.349976,8.275871
06-22-2016,0.88884,67.606003,122,104.669998,1151.599976,8.30637
06-23-2016,0.88275,67.421997,120.800003,104.650002,1149.900024,8.23861
06-24-2016,0.88308,67.241997,124.849998,104.896004,1141.26001,8.22096
06-27-2016,0.90613,67.876999,125.050003,102.126999,1170.609985,8.53362
06-28-2016,0.90785,67.920998,123.699997,101.811996,1177.650024,8.56586
06-29-2016,0.90302,67.705002,123.199997,102.700996,1165.380005,8.4697
06-30-2016,0.89863,67.416,122.599998,102.778,1152.150024,8.383041
07-01-2016,0.90041,67.500999,122.099998,103.072998,1151.25,8.35209
07-04-2016,0.89839,67.181999,122.349998,102.487999,1148,8.33387
07-05-2016,0.89718,67.237,122.150002,102.517998,1151.400024,8.29359
07-06-2016,0.90375,67.426003,122.699997,101.140999,1154.949951,8.41103
07-07-2016,0.90098,67.401001,122.199997,101.150002,1155.25,8.4335
07-08-2016,0.90369,67.497002,123,100.790001,1155.650024,8.49882
07-12-2016,0.90432,67.144997,121.75,102.524002,1148.069946,8.50202
07-14-2016,0.90131,67.005997,121.349998,104.075996,1142.650024,8.42224
07-15-2016,0.90041,66.837997,121,105.191002,1129.25,8.378431
07-18-2016,0.90472,67.133003,121.739998,105.459,1136.599976,8.46803
07-19-2016,0.90319,67.139,121.699997,106.146004,1133.050049,8.43416
07-20-2016,0.90797,67.206001,122.199997,106.137001,1139.199951,8.5084
07-21-2016,0.90748,67.164001,121.849998,107.204002,1140.949951,8.49805
07-22-2016,0.90638,67.153999,121.449997,105.810997,1136.050049,8.47788
07-25-2016,0.91154,67.146004,121.699997,106.325996,1134,8.55227
07-26-2016,0.90982,67.404999,121.25,105.578003,1141.530029,8.58325
07-27-2016,0.9101,67.283997,120.75,104.848999,1134.550049,8.57238
07-28-2016,0.90306,67.063004,120.68,104.950996,1129.050049,8.52908
07-29-2016,0.90217,67.007004,120.75,104.745003,1123.349976,8.55306
08-01-2016,0.89541,66.648003,120.75,102.332001,1109.949951,8.43983
08-02-2016,0.89541,66.750999,120.75,102.359001,1105.449951,8.49539
08-03-2016,0.89134,66.676003,120.699997,101.068001,1111.839966,8.432
08-04-2016,0.89674,66.760002,120.75,101.336998,1113.449951,8.45355
08-05-2016,0.89809,66.841003,120.779999,101.198997,1109.949951,8.41878
08-08-2016,0.90175,66.834999,119.550003,102.144997,1113.349976,8.50941
08-09-2016,0.90223,66.793999,119.400002,102.288002,1104.650024,8.46682
08-10-2016,0.89962,66.782997,119.400002,101.915001,1099.900024,8.4058
08-11-2016,0.89394,66.758003,118.269997,101.133003,1094.25,8.2594
08-12-2016,0.89774,66.739998,118.150002,101.807999,1095.949951,8.23731
08-15-2016,0.8955,66.899597,118,101.282997,1102.47998,8.2089
08-16-2016,0.89413,66.864899,116.800003,101.239998,1097.359985,8.21726
08-17-2016,0.88684,66.857697,116.849998,100.199997,1094.030029,8.19156
08-18-2016,0.88504,66.905502,116.449997,99.905998,1104.5,8.196511
08-19-2016,0.8811,66.82,116.110001,100.112,1106.959961,8.1529
08-22-2016,0.8851,67.127502,116.519997,100.554001,1117.390015,8.2409
08-23-2016,0.88345,67.187401,116.199997,100.250999,1122.569946,8.2068
08-24-2016,0.88489,67.129997,116.550003,100.310997,1119.390015,8.21046
08-25-2016,0.8878,67.160004,116.290001,100.552002,1119.790039,8.214
08-26-2016,0.8857,67.0056,116.150002,100.555,1114.130005,8.21992
08-29-2016,0.8929,67.128998,116.800003,101.919998,1121.75,8.2832
08-30-2016,0.89343,67.089996,116.650002,101.808998,1118.329956,8.2696
08-31-2016,0.8966,67.126602,116.209999,102.867996,1118.380005,8.339
09-01-2016,0.896,66.974701,115.879997,103.302002,1114.439941,8.33327
09-02-2016,0.8928,66.792999,115.489998,103.258003,1116.599976,8.32766
09-05-2016,0.8959,66.5728,115.440002,103.933998,1114.849976,8.30666
09-06-2016,0.8966,66.459999,115.5,103.510002,1103.430054,8.293
09-07-2016,0.8886,66.255203,114.25,101.525002,1094.589966,8.1763
09-08-2016,0.8896,66.471603,113.879997,101.829002,1088.800049,8.17873
09-09-2016,0.8872,66.449997,114.199997,102.306,1097.390015,8.182821
09-12-2016,0.88959,66.778,114.529999,102.438004,1103.599976,8.2458
09-13-2016,0.8894,66.723,114.349998,101.750999,1107.459961,8.22175
09-14-2016,0.89137,66.995003,114.459999,102.503998,1126.530029,8.2747
09-15-2016,0.8891,66.758102,114.199997,102.547997,1125.75,8.23387
09-16-2016,0.88921,66.850304,114.43,102.008003,1123.599976,8.23317
09-19-2016,0.89618,67.0653,114.830002,102.306999,1124.900024,8.31504
09-20-2016,0.8944,66.9552,114.800003,101.846001,1118.439941,8.28557
09-21-2016,0.89654,66.974998,114.519997,101.546997,1116.150024,8.298
09-22-2016,0.8934,66.7612,113.760002,100.392998,1104.369995,8.24842
09-23-2016,0.89205,66.622597,114.199997,100.831001,1101.98999,8.12819
09-26-2016,0.88974,66.696503,113.779999,100.889,1101.800049,8.10487
09-27-2016,0.8889,66.606499,113.730003,100.359001,1107.459961,8.1084
09-28-2016,0.8913,66.441299,113.900002,100.468002,1095.900024,8.10553
09-29-2016,0.89087,66.332802,113.800003,100.934998,1091.079956,8.02416
09-30-2016,0.8913,66.816299,114.139999,101.198997,1101.619995,8.05
10-03-2016,0.8901,66.546501,113.519997,101.563004,1102.150024,7.99442
10-04-2016,0.89203,66.380302,113.769997,101.817001,1103.23999,7.97598
10-05-2016,0.892,66.578003,113.5,102.879997,1115.359985,8.008681
10-06-2016,0.8922,66.563202,113.459999,103.459999,1113.180054,8.022741
10-07-2016,0.8973,66.687103,114.110001,103.764999,1114.890015,8.06053
10-10-2016,0.8931,66.591202,113.650002,103.017998,1115.849976,8.09454
10-11-2016,0.8976,66.4851,114.150002,103.696999,1106.619995,8.07994
10-12-2016,0.904,66.7985,114.32,103.342003,1123.680054,8.17562
10-13-2016,0.90811,66.8181,114.230003,104.304001,1123.810059,8.21762
10-14-2016,0.905,66.783997,113.910004,103.722,1128.119995,8.16032
10-17-2016,0.91176,66.705299,114,104.039001,1136.050049,8.23162
10-18-2016,0.9078,66.7836,113.910004,103.850998,1135.630005,8.1636
10-19-2016,0.911,66.737999,113.540001,103.864998,1124.619995,8.15784
10-20-2016,0.91115,66.636398,113.849998,103.390999,1119.609985,8.1313
10-21-2016,0.91488,66.841301,114.470001,104.109001,1130.22998,8.1832
10-24-2016,0.9189,66.911201,114.230003,103.917,1135.599976,8.25752
10-25-2016,0.9195,66.834,114.32,104.320999,1134.380005,8.25861
10-26-2016,0.9185,66.781303,113.629997,104.153999,1129.099976,8.28333
10-27-2016,0.91642,66.863998,113.43,104.563004,1137.329956,8.26775
10-28-2016,0.9174,66.903,113.389999,105.209,1146.52002,8.26927
10-31-2016,0.91036,66.781403,112.349998,104.565002,1146.699951,8.2588
11-01-2016,0.9113,66.665497,111.800003,104.82,1143.329956,8.26453
11-02-2016,0.9044,66.678497,110.75,104.092003,1145.469971,8.21695
11-03-2016,0.9011,66.777496,110.800003,103.377998,1145.170044,8.18892
11-04-2016,0.9007,66.684502,110.529999,103.052002,1143.420044,8.19033
11-07-2016,0.9008,66.785301,110.529999,104.195,1141.449951,8.15354
11-08-2016,0.9048,66.735001,110.800003,104.438004,1140.550049,8.23322
11-09-2016,0.90752,66.2295,109.830002,105.029999,1127.859985,8.21595
11-10-2016,0.9157,66.5075,111.699997,105.852997,1156.280029,8.31825
11-11-2016,0.9183,67.2145,111.860001,106.856003,1164.949951,8.3664
11-14-2016,0.9238,67.546799,112.559998,106.871002,1164.400024,8.42682
11-15-2016,0.9302,67.775497,112.160004,108.202003,1167.76001,8.46321
